path,label
data\picobanana\pos\003888.jpg,1
data\picobanana\neg\003888.jpg,0
data\picobanana\pos\008114.jpg,1
data\picobanana\neg\008114.jpg,0
data\picobanana\pos\008387.jpg,1
data\picobanana\neg\008387.jpg,0
data\picobanana\pos\009042.jpg,1
data\picobanana\neg\009042.jpg,0
data\picobanana\pos\007850.jpg,1
data\picobanana\neg\007850.jpg,0
data\picobanana\pos\008657.jpg,1
data\picobanana\neg\008657.jpg,0
data\picobanana\pos\000153.jpg,1
data\picobanana\neg\000153.jpg,0
data\picobanana\pos\006924.jpg,1
data\picobanana\neg\006924.jpg,0
data\picobanana\pos\001882.jpg,1
data\picobanana\neg\001882.jpg,0
data\picobanana\pos\003254.jpg,1
data\picobanana\neg\003254.jpg,0
data\picobanana\pos\008984.jpg,1
data\picobanana\neg\008984.jpg,0
data\picobanana\pos\004553.jpg,1
data\picobanana\neg\004553.jpg,0
data\picobanana\pos\000801.jpg,1
data\picobanana\neg\000801.jpg,0
data\picobanana\pos\003813.jpg,1
data\picobanana\neg\003813.jpg,0
data\picobanana\pos\000304.jpg,1
data\picobanana\neg\000304.jpg,0
data\picobanana\pos\010304.jpg,1
data\picobanana\neg\010304.jpg,0
data\picobanana\pos\007310.jpg,1
data\picobanana\neg\007310.jpg,0
data\picobanana\pos\003748.jpg,1
data\picobanana\neg\003748.jpg,0
data\picobanana\pos\000507.jpg,1
data\picobanana\neg\000507.jpg,0
data\picobanana\pos\008064.jpg,1
data\picobanana\neg\008064.jpg,0
data\picobanana\pos\003129.jpg,1
data\picobanana\neg\003129.jpg,0
data\picobanana\pos\005224.jpg,1
data\picobanana\neg\005224.jpg,0
data\picobanana\pos\006795.jpg,1
data\picobanana\neg\006795.jpg,0
data\picobanana\pos\001828.jpg,1
data\picobanana\neg\001828.jpg,0
data\picobanana\pos\009101.jpg,1
data\picobanana\neg\009101.jpg,0
data\picobanana\pos\007426.jpg,1
data\picobanana\neg\007426.jpg,0
data\picobanana\pos\009331.jpg,1
data\picobanana\neg\009331.jpg,0
data\picobanana\pos\004596.jpg,1
data\picobanana\neg\004596.jpg,0
data\picobanana\pos\003954.jpg,1
data\picobanana\neg\003954.jpg,0
data\picobanana\pos\003689.jpg,1
data\picobanana\neg\003689.jpg,0
data\picobanana\pos\011122.jpg,1
data\picobanana\neg\011122.jpg,0
data\picobanana\pos\006749.jpg,1
data\picobanana\neg\006749.jpg,0
data\picobanana\pos\010329.jpg,1
data\picobanana\neg\010329.jpg,0
data\picobanana\pos\000553.jpg,1
data\picobanana\neg\000553.jpg,0
data\picobanana\pos\004015.jpg,1
data\picobanana\neg\004015.jpg,0
data\picobanana\pos\002838.jpg,1
data\picobanana\neg\002838.jpg,0
data\picobanana\pos\007677.jpg,1
data\picobanana\neg\007677.jpg,0
data\picobanana\pos\003910.jpg,1
data\picobanana\neg\003910.jpg,0
data\picobanana\pos\000478.jpg,1
data\picobanana\neg\000478.jpg,0
data\picobanana\pos\004292.jpg,1
data\picobanana\neg\004292.jpg,0
data\picobanana\pos\004637.jpg,1
data\picobanana\neg\004637.jpg,0
data\picobanana\pos\004600.jpg,1
data\picobanana\neg\004600.jpg,0
data\picobanana\pos\000750.jpg,1
data\picobanana\neg\000750.jpg,0
data\picobanana\pos\008421.jpg,1
data\picobanana\neg\008421.jpg,0
data\picobanana\pos\000081.jpg,1
data\picobanana\neg\000081.jpg,0
data\picobanana\pos\000233.jpg,1
data\picobanana\neg\000233.jpg,0
data\picobanana\pos\000311.jpg,1
data\picobanana\neg\000311.jpg,0
data\picobanana\pos\004285.jpg,1
data\picobanana\neg\004285.jpg,0
data\picobanana\pos\006918.jpg,1
data\picobanana\neg\006918.jpg,0
data\picobanana\pos\010203.jpg,1
data\picobanana\neg\010203.jpg,0
data\picobanana\pos\004438.jpg,1
data\picobanana\neg\004438.jpg,0
data\picobanana\pos\003170.jpg,1
data\picobanana\neg\003170.jpg,0
data\picobanana\pos\004709.jpg,1
data\picobanana\neg\004709.jpg,0
data\picobanana\pos\008868.jpg,1
data\picobanana\neg\008868.jpg,0
data\picobanana\pos\000793.jpg,1
data\picobanana\neg\000793.jpg,0
data\picobanana\pos\008249.jpg,1
data\picobanana\neg\008249.jpg,0
data\picobanana\pos\005556.jpg,1
data\picobanana\neg\005556.jpg,0
data\picobanana\pos\007914.jpg,1
data\picobanana\neg\007914.jpg,0
data\picobanana\pos\007549.jpg,1
data\picobanana\neg\007549.jpg,0
data\picobanana\pos\009623.jpg,1
data\picobanana\neg\009623.jpg,0
data\picobanana\pos\008121.jpg,1
data\picobanana\neg\008121.jpg,0
data\picobanana\pos\009989.jpg,1
data\picobanana\neg\009989.jpg,0
data\picobanana\pos\004942.jpg,1
data\picobanana\neg\004942.jpg,0
data\picobanana\pos\007640.jpg,1
data\picobanana\neg\007640.jpg,0
data\picobanana\pos\010424.jpg,1
data\picobanana\neg\010424.jpg,0
data\picobanana\pos\004169.jpg,1
data\picobanana\neg\004169.jpg,0
data\picobanana\pos\003100.jpg,1
data\picobanana\neg\003100.jpg,0
data\picobanana\pos\001749.jpg,1
data\picobanana\neg\001749.jpg,0
data\picobanana\pos\004403.jpg,1
data\picobanana\neg\004403.jpg,0
data\picobanana\pos\011094.jpg,1
data\picobanana\neg\011094.jpg,0
data\picobanana\pos\010046.jpg,1
data\picobanana\neg\010046.jpg,0
data\picobanana\pos\000345.jpg,1
data\picobanana\neg\000345.jpg,0
data\picobanana\pos\008850.jpg,1
data\picobanana\neg\008850.jpg,0
data\picobanana\pos\004555.jpg,1
data\picobanana\neg\004555.jpg,0
data\picobanana\pos\008286.jpg,1
data\picobanana\neg\008286.jpg,0
data\picobanana\pos\000824.jpg,1
data\picobanana\neg\000824.jpg,0
data\picobanana\pos\008426.jpg,1
data\picobanana\neg\008426.jpg,0
data\picobanana\pos\004183.jpg,1
data\picobanana\neg\004183.jpg,0
data\picobanana\pos\001880.jpg,1
data\picobanana\neg\001880.jpg,0
data\picobanana\pos\004609.jpg,1
data\picobanana\neg\004609.jpg,0
data\picobanana\pos\008135.jpg,1
data\picobanana\neg\008135.jpg,0
data\picobanana\pos\003592.jpg,1
data\picobanana\neg\003592.jpg,0
data\picobanana\pos\003434.jpg,1
data\picobanana\neg\003434.jpg,0
data\picobanana\pos\004965.jpg,1
data\picobanana\neg\004965.jpg,0
data\picobanana\pos\004106.jpg,1
data\picobanana\neg\004106.jpg,0
data\picobanana\pos\003017.jpg,1
data\picobanana\neg\003017.jpg,0
data\picobanana\pos\004963.jpg,1
data\picobanana\neg\004963.jpg,0
data\picobanana\pos\006936.jpg,1
data\picobanana\neg\006936.jpg,0
data\picobanana\pos\003442.jpg,1
data\picobanana\neg\003442.jpg,0
data\picobanana\pos\005460.jpg,1
data\picobanana\neg\005460.jpg,0
data\picobanana\pos\003741.jpg,1
data\picobanana\neg\003741.jpg,0
data\picobanana\pos\008432.jpg,1
data\picobanana\neg\008432.jpg,0
data\picobanana\pos\003600.jpg,1
data\picobanana\neg\003600.jpg,0
data\picobanana\pos\001574.jpg,1
data\picobanana\neg\001574.jpg,0
data\picobanana\pos\004952.jpg,1
data\picobanana\neg\004952.jpg,0
data\picobanana\pos\003663.jpg,1
data\picobanana\neg\003663.jpg,0
data\picobanana\pos\008437.jpg,1
data\picobanana\neg\008437.jpg,0
data\picobanana\pos\000341.jpg,1
data\picobanana\neg\000341.jpg,0
data\picobanana\pos\007386.jpg,1
data\picobanana\neg\007386.jpg,0
data\picobanana\pos\001878.jpg,1
data\picobanana\neg\001878.jpg,0
data\picobanana\pos\000740.jpg,1
data\picobanana\neg\000740.jpg,0
data\picobanana\pos\007802.jpg,1
data\picobanana\neg\007802.jpg,0
data\picobanana\pos\001645.jpg,1
data\picobanana\neg\001645.jpg,0
data\picobanana\pos\003935.jpg,1
data\picobanana\neg\003935.jpg,0
data\picobanana\pos\000662.jpg,1
data\picobanana\neg\000662.jpg,0
data\picobanana\pos\006737.jpg,1
data\picobanana\neg\006737.jpg,0
data\picobanana\pos\001597.jpg,1
data\picobanana\neg\001597.jpg,0
data\picobanana\pos\008500.jpg,1
data\picobanana\neg\008500.jpg,0
data\picobanana\pos\002817.jpg,1
data\picobanana\neg\002817.jpg,0
data\picobanana\pos\004779.jpg,1
data\picobanana\neg\004779.jpg,0
data\picobanana\pos\003998.jpg,1
data\picobanana\neg\003998.jpg,0
data\picobanana\pos\000224.jpg,1
data\picobanana\neg\000224.jpg,0
data\picobanana\pos\010408.jpg,1
data\picobanana\neg\010408.jpg,0
data\picobanana\pos\008772.jpg,1
data\picobanana\neg\008772.jpg,0
data\picobanana\pos\000141.jpg,1
data\picobanana\neg\000141.jpg,0
data\picobanana\pos\007665.jpg,1
data\picobanana\neg\007665.jpg,0
data\picobanana\pos\004869.jpg,1
data\picobanana\neg\004869.jpg,0
data\picobanana\pos\000589.jpg,1
data\picobanana\neg\000589.jpg,0
data\picobanana\pos\008008.jpg,1
data\picobanana\neg\008008.jpg,0
data\picobanana\pos\008006.jpg,1
data\picobanana\neg\008006.jpg,0
data\picobanana\pos\003325.jpg,1
data\picobanana\neg\003325.jpg,0
data\picobanana\pos\005218.jpg,1
data\picobanana\neg\005218.jpg,0
data\picobanana\pos\009512.jpg,1
data\picobanana\neg\009512.jpg,0
data\picobanana\pos\004919.jpg,1
data\picobanana\neg\004919.jpg,0
data\picobanana\pos\011121.jpg,1
data\picobanana\neg\011121.jpg,0
data\picobanana\pos\008526.jpg,1
data\picobanana\neg\008526.jpg,0
data\picobanana\pos\004058.jpg,1
data\picobanana\neg\004058.jpg,0
data\picobanana\pos\004134.jpg,1
data\picobanana\neg\004134.jpg,0
data\picobanana\pos\000317.jpg,1
data\picobanana\neg\000317.jpg,0
data\picobanana\pos\003902.jpg,1
data\picobanana\neg\003902.jpg,0
data\picobanana\pos\006852.jpg,1
data\picobanana\neg\006852.jpg,0
data\picobanana\pos\010442.jpg,1
data\picobanana\neg\010442.jpg,0
data\picobanana\pos\000308.jpg,1
data\picobanana\neg\000308.jpg,0
data\picobanana\pos\002857.jpg,1
data\picobanana\neg\002857.jpg,0
data\picobanana\pos\001929.jpg,1
data\picobanana\neg\001929.jpg,0
data\picobanana\pos\006894.jpg,1
data\picobanana\neg\006894.jpg,0
data\picobanana\pos\001768.jpg,1
data\picobanana\neg\001768.jpg,0
data\picobanana\pos\000246.jpg,1
data\picobanana\neg\000246.jpg,0
data\picobanana\pos\005338.jpg,1
data\picobanana\neg\005338.jpg,0
data\picobanana\pos\004663.jpg,1
data\picobanana\neg\004663.jpg,0
data\picobanana\pos\006899.jpg,1
data\picobanana\neg\006899.jpg,0
data\picobanana\pos\007331.jpg,1
data\picobanana\neg\007331.jpg,0
data\picobanana\pos\009258.jpg,1
data\picobanana\neg\009258.jpg,0
data\picobanana\pos\009601.jpg,1
data\picobanana\neg\009601.jpg,0
data\picobanana\pos\007383.jpg,1
data\picobanana\neg\007383.jpg,0
data\picobanana\pos\004625.jpg,1
data\picobanana\neg\004625.jpg,0
data\picobanana\pos\002986.jpg,1
data\picobanana\neg\002986.jpg,0
data\picobanana\pos\000435.jpg,1
data\picobanana\neg\000435.jpg,0
data\picobanana\pos\000878.jpg,1
data\picobanana\neg\000878.jpg,0
data\picobanana\pos\004054.jpg,1
data\picobanana\neg\004054.jpg,0
data\picobanana\pos\009233.jpg,1
data\picobanana\neg\009233.jpg,0
data\picobanana\pos\008293.jpg,1
data\picobanana\neg\008293.jpg,0
data\picobanana\pos\008613.jpg,1
data\picobanana\neg\008613.jpg,0
data\picobanana\pos\009242.jpg,1
data\picobanana\neg\009242.jpg,0
data\picobanana\pos\005305.jpg,1
data\picobanana\neg\005305.jpg,0
data\picobanana\pos\003625.jpg,1
data\picobanana\neg\003625.jpg,0
data\picobanana\pos\004202.jpg,1
data\picobanana\neg\004202.jpg,0
data\picobanana\pos\007017.jpg,1
data\picobanana\neg\007017.jpg,0
data\picobanana\pos\001702.jpg,1
data\picobanana\neg\001702.jpg,0
data\picobanana\pos\004002.jpg,1
data\picobanana\neg\004002.jpg,0
data\picobanana\pos\007201.jpg,1
data\picobanana\neg\007201.jpg,0
data\picobanana\pos\010993.jpg,1
data\picobanana\neg\010993.jpg,0
data\picobanana\pos\010931.jpg,1
data\picobanana\neg\010931.jpg,0
data\picobanana\pos\007639.jpg,1
data\picobanana\neg\007639.jpg,0
data\picobanana\pos\010110.jpg,1
data\picobanana\neg\010110.jpg,0
data\picobanana\pos\003820.jpg,1
data\picobanana\neg\003820.jpg,0
data\picobanana\pos\000236.jpg,1
data\picobanana\neg\000236.jpg,0
data\picobanana\pos\010564.jpg,1
data\picobanana\neg\010564.jpg,0
data\picobanana\pos\010765.jpg,1
data\picobanana\neg\010765.jpg,0
data\picobanana\pos\005082.jpg,1
data\picobanana\neg\005082.jpg,0
data\picobanana\pos\010985.jpg,1
data\picobanana\neg\010985.jpg,0
data\picobanana\pos\003468.jpg,1
data\picobanana\neg\003468.jpg,0
data\picobanana\pos\010787.jpg,1
data\picobanana\neg\010787.jpg,0
data\picobanana\pos\009874.jpg,1
data\picobanana\neg\009874.jpg,0
data\picobanana\pos\000771.jpg,1
data\picobanana\neg\000771.jpg,0
data\picobanana\pos\000647.jpg,1
data\picobanana\neg\000647.jpg,0
data\picobanana\pos\007962.jpg,1
data\picobanana\neg\007962.jpg,0
data\picobanana\pos\008027.jpg,1
data\picobanana\neg\008027.jpg,0
data\picobanana\pos\005281.jpg,1
data\picobanana\neg\005281.jpg,0
data\picobanana\pos\009533.jpg,1
data\picobanana\neg\009533.jpg,0
data\picobanana\pos\007428.jpg,1
data\picobanana\neg\007428.jpg,0
data\picobanana\pos\007900.jpg,1
data\picobanana\neg\007900.jpg,0
data\picobanana\pos\002474.jpg,1
data\picobanana\neg\002474.jpg,0
data\picobanana\pos\000039.jpg,1
data\picobanana\neg\000039.jpg,0
data\picobanana\pos\003537.jpg,1
data\picobanana\neg\003537.jpg,0
data\picobanana\pos\007998.jpg,1
data\picobanana\neg\007998.jpg,0
data\picobanana\pos\008587.jpg,1
data\picobanana\neg\008587.jpg,0
data\picobanana\pos\005590.jpg,1
data\picobanana\neg\005590.jpg,0
data\picobanana\pos\008255.jpg,1
data\picobanana\neg\008255.jpg,0
data\picobanana\pos\003505.jpg,1
data\picobanana\neg\003505.jpg,0
data\picobanana\pos\005529.jpg,1
data\picobanana\neg\005529.jpg,0
data\picobanana\pos\009007.jpg,1
data\picobanana\neg\009007.jpg,0
data\picobanana\pos\000460.jpg,1
data\picobanana\neg\000460.jpg,0
data\picobanana\pos\005161.jpg,1
data\picobanana\neg\005161.jpg,0
data\picobanana\pos\003533.jpg,1
data\picobanana\neg\003533.jpg,0
data\picobanana\pos\010900.jpg,1
data\picobanana\neg\010900.jpg,0
data\picobanana\pos\007182.jpg,1
data\picobanana\neg\007182.jpg,0
data\picobanana\pos\008604.jpg,1
data\picobanana\neg\008604.jpg,0
data\picobanana\pos\002994.jpg,1
data\picobanana\neg\002994.jpg,0
data\picobanana\pos\001737.jpg,1
data\picobanana\neg\001737.jpg,0
data\picobanana\pos\003627.jpg,1
data\picobanana\neg\003627.jpg,0
data\picobanana\pos\002906.jpg,1
data\picobanana\neg\002906.jpg,0
data\picobanana\pos\000659.jpg,1
data\picobanana\neg\000659.jpg,0
data\picobanana\pos\008242.jpg,1
data\picobanana\neg\008242.jpg,0
data\picobanana\pos\004645.jpg,1
data\picobanana\neg\004645.jpg,0
data\picobanana\pos\006935.jpg,1
data\picobanana\neg\006935.jpg,0
data\picobanana\pos\008790.jpg,1
data\picobanana\neg\008790.jpg,0
data\picobanana\pos\008635.jpg,1
data\picobanana\neg\008635.jpg,0
data\picobanana\pos\010216.jpg,1
data\picobanana\neg\010216.jpg,0
data\picobanana\pos\008156.jpg,1
data\picobanana\neg\008156.jpg,0
data\picobanana\pos\005205.jpg,1
data\picobanana\neg\005205.jpg,0
data\picobanana\pos\003067.jpg,1
data\picobanana\neg\003067.jpg,0
data\picobanana\pos\003348.jpg,1
data\picobanana\neg\003348.jpg,0
data\picobanana\pos\008223.jpg,1
data\picobanana\neg\008223.jpg,0
data\picobanana\pos\010655.jpg,1
data\picobanana\neg\010655.jpg,0
data\picobanana\pos\004283.jpg,1
data\picobanana\neg\004283.jpg,0
data\picobanana\pos\009735.jpg,1
data\picobanana\neg\009735.jpg,0
data\picobanana\pos\007667.jpg,1
data\picobanana\neg\007667.jpg,0
data\picobanana\pos\011054.jpg,1
data\picobanana\neg\011054.jpg,0
data\picobanana\pos\010726.jpg,1
data\picobanana\neg\010726.jpg,0
data\picobanana\pos\006974.jpg,1
data\picobanana\neg\006974.jpg,0
data\picobanana\pos\010078.jpg,1
data\picobanana\neg\010078.jpg,0
data\picobanana\pos\010332.jpg,1
data\picobanana\neg\010332.jpg,0
data\picobanana\pos\010303.jpg,1
data\picobanana\neg\010303.jpg,0
data\picobanana\pos\009121.jpg,1
data\picobanana\neg\009121.jpg,0
data\picobanana\pos\000004.jpg,1
data\picobanana\neg\000004.jpg,0
data\picobanana\pos\003391.jpg,1
data\picobanana\neg\003391.jpg,0
data\picobanana\pos\008142.jpg,1
data\picobanana\neg\008142.jpg,0
data\picobanana\pos\004646.jpg,1
data\picobanana\neg\004646.jpg,0
data\picobanana\pos\007408.jpg,1
data\picobanana\neg\007408.jpg,0
data\picobanana\pos\011087.jpg,1
data\picobanana\neg\011087.jpg,0
data\picobanana\pos\000326.jpg,1
data\picobanana\neg\000326.jpg,0
data\picobanana\pos\010031.jpg,1
data\picobanana\neg\010031.jpg,0
data\picobanana\pos\003563.jpg,1
data\picobanana\neg\003563.jpg,0
data\picobanana\pos\010309.jpg,1
data\picobanana\neg\010309.jpg,0
data\picobanana\pos\002962.jpg,1
data\picobanana\neg\002962.jpg,0
data\picobanana\pos\010742.jpg,1
data\picobanana\neg\010742.jpg,0
data\picobanana\pos\010398.jpg,1
data\picobanana\neg\010398.jpg,0
data\picobanana\pos\007704.jpg,1
data\picobanana\neg\007704.jpg,0
data\picobanana\pos\003260.jpg,1
data\picobanana\neg\003260.jpg,0
data\picobanana\pos\009170.jpg,1
data\picobanana\neg\009170.jpg,0
data\picobanana\pos\008239.jpg,1
data\picobanana\neg\008239.jpg,0
data\picobanana\pos\007804.jpg,1
data\picobanana\neg\007804.jpg,0
data\picobanana\pos\004871.jpg,1
data\picobanana\neg\004871.jpg,0
data\picobanana\pos\008846.jpg,1
data\picobanana\neg\008846.jpg,0
data\picobanana\pos\009858.jpg,1
data\picobanana\neg\009858.jpg,0
data\picobanana\pos\003110.jpg,1
data\picobanana\neg\003110.jpg,0
data\picobanana\pos\003347.jpg,1
data\picobanana\neg\003347.jpg,0
data\picobanana\pos\007488.jpg,1
data\picobanana\neg\007488.jpg,0
data\picobanana\pos\009774.jpg,1
data\picobanana\neg\009774.jpg,0
data\picobanana\pos\009295.jpg,1
data\picobanana\neg\009295.jpg,0
data\picobanana\pos\010122.jpg,1
data\picobanana\neg\010122.jpg,0
data\picobanana\pos\007227.jpg,1
data\picobanana\neg\007227.jpg,0
data\picobanana\pos\003038.jpg,1
data\picobanana\neg\003038.jpg,0
data\picobanana\pos\010805.jpg,1
data\picobanana\neg\010805.jpg,0
data\picobanana\pos\000361.jpg,1
data\picobanana\neg\000361.jpg,0
data\picobanana\pos\004908.jpg,1
data\picobanana\neg\004908.jpg,0
data\picobanana\pos\002988.jpg,1
data\picobanana\neg\002988.jpg,0
data\picobanana\pos\000583.jpg,1
data\picobanana\neg\000583.jpg,0
data\picobanana\pos\001827.jpg,1
data\picobanana\neg\001827.jpg,0
data\picobanana\pos\007688.jpg,1
data\picobanana\neg\007688.jpg,0
data\picobanana\pos\004472.jpg,1
data\picobanana\neg\004472.jpg,0
data\picobanana\pos\003306.jpg,1
data\picobanana\neg\003306.jpg,0
data\picobanana\pos\000866.jpg,1
data\picobanana\neg\000866.jpg,0
data\picobanana\pos\007820.jpg,1
data\picobanana\neg\007820.jpg,0
data\picobanana\pos\008853.jpg,1
data\picobanana\neg\008853.jpg,0
data\picobanana\pos\010208.jpg,1
data\picobanana\neg\010208.jpg,0
data\picobanana\pos\005081.jpg,1
data\picobanana\neg\005081.jpg,0
data\picobanana\pos\004257.jpg,1
data\picobanana\neg\004257.jpg,0
data\picobanana\pos\006954.jpg,1
data\picobanana\neg\006954.jpg,0
data\picobanana\pos\010956.jpg,1
data\picobanana\neg\010956.jpg,0
data\picobanana\pos\010097.jpg,1
data\picobanana\neg\010097.jpg,0
data\picobanana\pos\007288.jpg,1
data\picobanana\neg\007288.jpg,0
data\picobanana\pos\007308.jpg,1
data\picobanana\neg\007308.jpg,0
data\picobanana\pos\003952.jpg,1
data\picobanana\neg\003952.jpg,0
data\picobanana\pos\003841.jpg,1
data\picobanana\neg\003841.jpg,0
data\picobanana\pos\006850.jpg,1
data\picobanana\neg\006850.jpg,0
data\picobanana\pos\003670.jpg,1
data\picobanana\neg\003670.jpg,0
data\picobanana\pos\010013.jpg,1
data\picobanana\neg\010013.jpg,0
data\picobanana\pos\005515.jpg,1
data\picobanana\neg\005515.jpg,0
data\picobanana\pos\008108.jpg,1
data\picobanana\neg\008108.jpg,0
data\picobanana\pos\000062.jpg,1
data\picobanana\neg\000062.jpg,0
data\picobanana\pos\007015.jpg,1
data\picobanana\neg\007015.jpg,0
data\picobanana\pos\008960.jpg,1
data\picobanana\neg\008960.jpg,0
data\picobanana\pos\005571.jpg,1
data\picobanana\neg\005571.jpg,0
data\picobanana\pos\007341.jpg,1
data\picobanana\neg\007341.jpg,0
data\picobanana\pos\004998.jpg,1
data\picobanana\neg\004998.jpg,0
data\picobanana\pos\003907.jpg,1
data\picobanana\neg\003907.jpg,0
data\picobanana\pos\007081.jpg,1
data\picobanana\neg\007081.jpg,0
data\picobanana\pos\009590.jpg,1
data\picobanana\neg\009590.jpg,0
data\picobanana\pos\004816.jpg,1
data\picobanana\neg\004816.jpg,0
data\picobanana\pos\007573.jpg,1
data\picobanana\neg\007573.jpg,0
data\picobanana\pos\008622.jpg,1
data\picobanana\neg\008622.jpg,0
data\picobanana\pos\010160.jpg,1
data\picobanana\neg\010160.jpg,0
data\picobanana\pos\005250.jpg,1
data\picobanana\neg\005250.jpg,0
data\picobanana\pos\010312.jpg,1
data\picobanana\neg\010312.jpg,0
data\picobanana\pos\006725.jpg,1
data\picobanana\neg\006725.jpg,0
data\picobanana\pos\001883.jpg,1
data\picobanana\neg\001883.jpg,0
data\picobanana\pos\004878.jpg,1
data\picobanana\neg\004878.jpg,0
data\picobanana\pos\008062.jpg,1
data\picobanana\neg\008062.jpg,0
data\picobanana\pos\007091.jpg,1
data\picobanana\neg\007091.jpg,0
data\picobanana\pos\003212.jpg,1
data\picobanana\neg\003212.jpg,0
data\picobanana\pos\007237.jpg,1
data\picobanana\neg\007237.jpg,0
data\picobanana\pos\007021.jpg,1
data\picobanana\neg\007021.jpg,0
data\picobanana\pos\008544.jpg,1
data\picobanana\neg\008544.jpg,0
data\picobanana\pos\001843.jpg,1
data\picobanana\neg\001843.jpg,0
data\picobanana\pos\008427.jpg,1
data\picobanana\neg\008427.jpg,0
data\picobanana\pos\001658.jpg,1
data\picobanana\neg\001658.jpg,0
data\picobanana\pos\009889.jpg,1
data\picobanana\neg\009889.jpg,0
data\picobanana\pos\001804.jpg,1
data\picobanana\neg\001804.jpg,0
data\picobanana\pos\007528.jpg,1
data\picobanana\neg\007528.jpg,0
data\picobanana\pos\008642.jpg,1
data\picobanana\neg\008642.jpg,0
data\picobanana\pos\006772.jpg,1
data\picobanana\neg\006772.jpg,0
data\picobanana\pos\009109.jpg,1
data\picobanana\neg\009109.jpg,0
